ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,TotalSpent,TotalPurchases,TotalChildren,TotalCampaignsAccepted,CustomerTenureDays,CLV,IncomeGroup,AgeGroup,CustomerSegment,CustomerSegmentLabel
1403,1975,2n Cycle,Married,34984.0,1,1,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,50,38,4,2,0,4782,2.9024466750313676,Lower-Mid,40-50,2,Potential
4827,1956,PhD,Single,54998.0,0,1,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,69,455,15,1,0,4597,36.15156623885142,Mid,60+,2,Potential
6250,1949,PhD,Widowed,54356.0,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,76,775,21,1,0,4708,60.1250531011045,Mid,60+,1,At Risk
9291,1959,Master,Married,34242.0,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,66,15,3,1,0,4219,1.2985897132021806,Lower-Mid,60+,2,Potential
2478,1973,Graduation,Married,25410.0,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,52,38,5,1,0,4423,3.1380284874519555,Low,50-60,2,Potential
1139,1984,PhD,Married,73356.0,0,0,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,41,1512,21,0,3,4264,129.51641651031895,Mid,40-50,1,At Risk
5138,1950,Graduation,Married,28320.0,0,1,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,75,43,4,1,0,4652,3.3761285468615645,Low,60+,0,Champions
5393,1977,Graduation,Single,23763.0,1,0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,48,42,4,1,0,4812,3.1879675810473813,Low,40-50,0,Champions
10413,1984,Graduation,Married,72570.0,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,41,1089,22,0,0,4186,95.02084328714763,Mid,40-50,1,At Risk
5015,1976,Master,Married,34529.0,1,0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,49,162,7,1,0,4774,12.394323418516967,Lower-Mid,40-50,0,Champions
10868,1951,Graduation,Widowed,70792.0,0,0,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,74,1272,17,0,0,4629,100.36681788723266,Mid,60+,1,At Risk
10676,1982,Graduation,Married,63211.0,0,0,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,43,1173,18,0,0,4725,90.67476190476191,Mid,40-50,3,Lost
2495,1974,Master,Married,83891.0,0,1,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,51,816,21,1,0,4130,72.16561743341404,Upper-Mid,50-60,3,Lost
7842,1968,Graduation,Single,36065.0,1,1,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,57,74,6,2,0,4576,5.9065777972027975,Lower-Mid,50-60,0,Champions
9955,1954,Graduation,Married,39898.0,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,71,134,7,1,0,4623,10.586956521739129,Lower-Mid,60+,2,Potential
6663,1940,PhD,Single,51141.0,0,0,2013-07-08,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,85,157,8,0,0,4477,12.808633013178467,Mid,60+,0,Champions
2162,1976,Graduation,Married,56939.0,0,1,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,49,561,16,1,0,4405,46.51651532349603,Mid,40-50,3,Lost
3434,1951,Graduation,Single,80872.0,0,0,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,74,1336,18,0,0,4169,117.0482130007196,Upper-Mid,60+,1,At Risk
7919,1976,PhD,Married,72335.0,0,0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,49,2092,22,0,0,4806,158.98938826466917,Mid,40-50,3,Lost
5626,1964,PhD,Single,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,61,463,15,0,0,4339,38.97459091956672,Mid,60+,2,Potential
6428,1950,PhD,Widowed,76842.0,0,0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,75,1130,16,0,0,4178,98.7870990904739,Upper-Mid,60+,3,Lost
8514,1976,Graduation,Married,29478.0,1,0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,49,20,4,1,0,4284,1.7051820728291316,Low,40-50,0,Champions
10448,1956,Graduation,Single,46998.0,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,69,377,13,1,1,4736,29.07501055743243,Lower-Mid,60+,0,Champions
2109,1990,Graduation,Single,96843.0,0,0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1,35,1544,27,0,1,4553,123.8625082363277,Upper-Mid,30-40,1,At Risk
7530,1950,PhD,Widowed,56551.0,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,75,138,7,2,0,4174,12.075826545280306,Mid,60+,2,Potential
8925,1965,Master,Married,70053.0,0,1,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,60,1012,23,1,0,4482,82.47054886211514,Mid,50-60,3,Lost
3009,1962,PhD,Widowed,71670.0,0,0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,63,1766,14,0,3,4476,144.10891420911528,Mid,60+,3,Lost
6355,1978,Graduation,Married,44359.0,1,1,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,47,45,6,2,0,4133,3.976832809097508,Lower-Mid,40-50,2,Potential
3517,1952,Graduation,Single,40887.0,1,1,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,73,161,7,2,0,4540,12.952698237885464,Lower-Mid,60+,2,Potential
1158,1966,Graduation,Divorced,48877.0,0,1,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,59,144,7,1,0,4296,12.243016759776536,Lower-Mid,50-60,2,Potential
6203,1947,Graduation,Married,74485.0,0,0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0,78,1734,25,0,0,4430,142.96693002257337,Mid,60+,1,At Risk
7165,1972,Graduation,Married,64474.0,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,53,823,20,1,0,4371,68.77161976664378,Mid,50-60,1,At Risk
3595,1963,Graduation,Married,77226.0,0,1,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,62,1138,26,1,0,4242,97.98550212164074,Upper-Mid,60+,3,Lost
8537,1949,Graduation,Widowed,72643.0,0,0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,76,1429,20,0,1,4608,113.26871744791666,Mid,60+,1,At Risk
4331,1978,Master,Married,85738.0,0,0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,47,1371,20,0,2,4278,117.05417251051892,Upper-Mid,40-50,3,Lost
6281,1966,Graduation,Divorced,55686.0,0,1,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0,59,982,14,1,1,4621,77.61858904998918,Mid,50-60,3,Lost
4338,1983,Graduation,Single,39062.0,1,0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0,42,44,4,1,1,4217,3.811003082760256,Lower-Mid,40-50,2,Potential
2452,1971,Graduation,Married,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,54,318,12,2,0,4665,24.89807073954984,Lower-Mid,50-60,2,Potential
9507,1975,Graduation,Married,40794.0,0,1,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,50,434,14,1,0,4569,34.69435325016415,Lower-Mid,40-50,2,Potential
8360,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,54,198,9,2,0,4355,16.606084959816304,Mid,50-60,0,Champions
10311,1969,Graduation,Married,4428.0,0,1,2013-10-05,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0,56,359,25,1,0,4388,29.8825774840474,Low,50-60,3,Lost
5117,1963,2n Cycle,Married,32632.0,0,0,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,62,576,16,0,0,4817,43.6753165870874,Lower-Mid,60+,3,Lost
4867,1968,PhD,Single,38236.0,1,1,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0,57,88,7,2,0,4403,7.300022711787418,Lower-Mid,50-60,2,Potential
9289,1979,Graduation,Married,36781.0,1,0,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,46,63,5,1,0,4201,5.477445846227089,Lower-Mid,40-50,2,Potential
10913,1984,Master,Single,31385.0,1,0,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,41,27,3,1,1,4692,2.1018222506393864,Lower-Mid,40-50,0,Champions
3032,1984,Graduation,Married,24570.0,1,0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,41,193,8,1,0,4608,15.298014322916666,Low,40-50,0,Champions
8524,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,51,101,6,1,0,4770,7.733805031446541,Low,50-60,2,Potential
3334,1951,Graduation,Married,94642.0,0,0,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0,74,2211,21,0,2,4258,189.65893612024425,Upper-Mid,60+,3,Lost
4470,1962,Master,Married,58646.0,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,63,140,7,1,0,4505,11.35072142064373,Mid,60+,2,Potential
1406,1975,Graduation,Single,53201.0,1,1,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,50,415,14,2,0,4623,32.787962362102526,Mid,40-50,0,Champions
8619,1957,Graduation,Married,21994.0,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0,68,22,3,1,0,4673,1.7195591696982668,Low,60+,2,Potential
10821,1978,Graduation,Married,57113.0,1,1,2013-02-06,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0,47,263,10,2,0,4629,20.75194426441996,Mid,40-50,2,Potential
4552,1991,Graduation,Married,51373.0,0,0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0,34,393,11,0,0,4493,31.948197195637658,Mid,30-40,2,Potential
898,1986,Graduation,Married,23477.0,1,0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,39,147,7,1,0,4372,12.280821134492223,Low,30-40,2,Potential
9797,1956,Graduation,Married,58116.0,0,1,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0,69,443,14,1,0,4198,38.5435326345879,Mid,60+,2,Potential
10949,1963,PhD,Divorced,72968.0,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1,62,1958,18,0,1,4316,165.6996061167748,Mid,60+,3,Lost
8212,1971,Master,Married,39791.0,0,1,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0,54,174,8,1,0,4579,13.87934046735095,Lower-Mid,50-60,0,Champions
6248,1947,Master,Single,91712.0,0,0,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11,1,78,2217,27,0,1,4376,185.04553244972578,Upper-Mid,60+,3,Lost
10164,1958,Graduation,Single,94472.0,0,1,2014-04-03,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0,67,1691,15,1,2,4208,146.77703184410646,Upper-Mid,60+,1,At Risk
4547,1960,Graduation,Married,13672.0,1,1,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0,65,25,4,2,0,4559,2.0029063391094537,Low,60+,0,Champions
6815,1980,2n Cycle,Married,96547.0,0,0,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,3,11,1,45,809,21,0,3,4158,71.0647546897547,Upper-Mid,40-50,3,Lost
4122,1975,Graduation,Married,79205.0,0,0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11,1,50,895,15,0,1,4790,68.24608559498957,Upper-Mid,40-50,1,At Risk
10841,1975,PhD,Married,56559.0,0,1,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0,50,484,15,1,0,4672,37.83839897260274,Mid,40-50,2,Potential
5370,1973,PhD,Married,32644.0,1,0,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11,0,52,413,14,1,1,4650,32.44048387096774,Lower-Mid,50-60,2,Potential
176,1980,2n Cycle,Single,67506.0,0,1,2014-01-02,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0,45,331,11,1,0,4299,28.122295882763435,Mid,40-50,0,Champions
4860,1970,Graduation,Single,24206.0,1,0,2013-03-08,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,55,25,4,1,0,4599,1.9854859752120027,Low,50-60,0,Champions
10757,1967,PhD,Divorced,28420.0,1,0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,58,13,3,1,0,4308,1.1021935933147633,Low,50-60,2,Potential
4023,1970,Graduation,Married,22979.0,1,0,2012-09-06,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,55,115,7,1,0,4782,8.783720200752823,Low,50-60,2,Potential
6679,1966,Graduation,Single,33279.0,0,0,2014-06-12,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0,59,16,3,0,0,4138,1.4122764620589656,Lower-Mid,50-60,2,Potential
9923,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,53,92,6,2,0,4405,7.628376844494893,Lower-Mid,50-60,2,Potential
7181,1977,Graduation,Married,30368.0,0,1,2013-11-07,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11,0,48,52,5,1,0,4355,4.361194029850747,Lower-Mid,40-50,0,Champions
3599,1970,Graduation,Married,63684.0,0,1,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11,0,55,1464,20,1,0,4701,113.74728781110402,Mid,50-60,1,At Risk
405,1964,Graduation,Divorced,41638.0,0,1,2013-02-13,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,3,11,0,61,441,13,1,1,4622,34.84968628299438,Lower-Mid,60+,0,Champions
6870,1959,PhD,Divorced,68805.0,0,1,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,3,11,0,66,283,11,1,0,4406,23.46022469359964,Mid,60+,0,Champions
832,1966,PhD,Married,65814.0,0,1,2014-03-02,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0,59,747,20,1,0,4240,64.34946933962264,Mid,50-60,1,At Risk
2002,1958,Graduation,Divorced,71964.0,0,0,2013-05-20,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,3,11,0,67,1870,16,0,0,4526,150.90974370304906,Mid,60+,1,At Risk
3657,1986,Graduation,Single,39146.0,1,0,2013-02-14,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,3,11,0,39,165,8,1,0,4621,13.041819952391258,Lower-Mid,30-40,2,Potential
500,1977,Graduation,Married,96876.0,0,0,2013-08-06,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,3,11,1,48,1941,23,0,3,4448,159.3862972122302,Upper-Mid,40-50,1,At Risk
1951,1981,Basic,Married,34445.0,0,0,2013-01-27,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11,0,44,839,21,0,0,4639,66.05836387152404,Lower-Mid,40-50,1,At Risk
3262,1958,Graduation,Single,68281.0,0,0,2012-08-07,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1,67,1655,24,0,0,4812,125.62110349127181,Mid,60+,3,Lost
4102,1975,2n Cycle,Married,37284.0,1,1,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,50,23,3,2,0,4578,1.8350262123197902,Lower-Mid,40-50,2,Potential
7042,1983,Graduation,Married,36790.0,0,0,2013-03-01,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1,42,66,5,0,0,4606,5.233716891011723,Lower-Mid,40-50,2,Potential
10598,1967,Graduation,Married,27943.0,1,1,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,3,11,0,58,37,5,2,0,4561,2.963001534751151,Low,50-60,0,Champions
255,1951,Graduation,Divorced,22263.0,1,1,2014-03-30,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,3,11,0,74,21,4,2,0,4212,1.8210470085470085,Low,60+,2,Potential
2375,1972,Graduation,Married,30261.0,1,2,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,3,11,0,53,22,3,3,0,4763,1.687066974595843,Lower-Mid,50-60,0,Champions
9829,1978,Graduation,Married,28587.0,1,0,2014-02-12,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0,47,78,6,1,0,4258,6.690817285110381,Low,40-50,2,Potential
6214,1982,Master,Married,43815.0,1,0,2013-04-05,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0,43,79,5,1,0,4571,6.3125683657842915,Lower-Mid,40-50,0,Champions
4954,1956,Graduation,Married,48195.0,1,1,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,3,11,0,69,265,11,2,0,4280,22.614778037383175,Lower-Mid,60+,0,Champions
7861,1952,Master,Married,77027.0,0,1,2014-02-05,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11,0,73,1175,17,1,0,4265,100.62573270808909,Upper-Mid,60+,3,Lost
4837,1965,PhD,Married,71322.0,0,1,2013-02-16,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,3,11,0,60,1305,26,1,0,4619,103.19360251136611,Mid,50-60,1,At Risk
9423,1979,Master,Married,32765.0,1,0,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0,46,46,6,1,0,4247,3.9560866493995763,Lower-Mid,40-50,0,Champions
4198,1965,Graduation,Married,29672.0,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,60,25,3,2,0,4595,1.9872143634385202,Low,50-60,2,Potential
153,1953,Graduation,Divorced,23272.0,0,0,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11,0,72,46,4,0,0,4376,3.839465265082267,Low,60+,2,Potential
9323,1949,Master,Married,49912.0,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,76,874,22,1,1,4781,66.77023635222757,Lower-Mid,60+,3,Lost
10001,1985,2n Cycle,Married,7500.0,1,0,2012-08-01,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0,40,100,6,1,0,4818,7.580946450809464,Low,30-40,0,Champions
3945,1947,PhD,Widowed,68117.0,0,1,2013-03-10,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1,78,930,23,1,1,4597,73.89221231237764,Mid,60+,1,At Risk
3799,1955,Graduation,Married,67225.0,0,1,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11,0,70,868,20,1,0,4336,73.11738929889299,Mid,60+,3,Lost
8625,1976,Graduation,Married,17649.0,1,0,2013-11-12,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0,49,45,6,1,0,4350,3.7784482758620688,Low,40-50,0,Champions
3491,1975,Graduation,Married,55914.0,0,1,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,3,11,0,50,1260,25,1,0,4547,101.2128876182098,Mid,40-50,3,Lost
983,1984,Graduation,Married,40059.0,1,0,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11,0,41,414,11,1,1,4395,34.40580204778157,Lower-Mid,40-50,0,Champions
9119,1950,Graduation,Married,60905.0,0,1,2013-12-05,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0,75,392,13,1,0,4327,33.08943840998382,Mid,60+,2,Potential
4786,1977,Graduation,Married,75330.0,1,1,2012-10-04,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0,48,1109,25,2,0,4754,85.20451198990324,Upper-Mid,40-50,1,At Risk
5872,1951,Graduation,Single,60689.0,0,1,2013-06-01,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0,74,639,18,1,0,4514,51.70464111652636,Mid,60+,3,Lost
6568,1984,Graduation,Married,38680.0,1,0,2013-03-28,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,3,11,0,41,79,5,1,0,4579,6.301539637475431,Lower-Mid,40-50,0,Champions
5628,1982,Graduation,Married,61416.0,0,0,2013-02-08,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0,43,1665,23,0,1,4627,131.4331640371731,Mid,40-50,3,Lost
5631,1991,Graduation,Single,49767.0,0,0,2013-05-02,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11,0,34,692,17,0,0,4544,55.62345950704225,Lower-Mid,30-40,1,At Risk
4974,1970,Graduation,Single,83273.0,1,2,2012-09-25,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,3,11,0,55,1392,19,3,0,4763,106.74532857442789,Upper-Mid,50-60,1,At Risk
8416,1981,Graduation,Married,29009.0,1,0,2013-11-29,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,44,44,5,1,0,4333,3.7089776136625896,Low,40-50,2,Potential
5454,1979,Master,Married,45057.0,1,0,2013-12-01,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,3,11,0,46,50,5,1,0,4331,4.216693604248442,Lower-Mid,40-50,0,Champions
4095,1971,Graduation,Married,37150.0,1,0,2012-09-11,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,3,11,0,54,467,13,1,0,4777,35.70687670085828,Lower-Mid,50-60,0,Champions
5474,1970,Graduation,Single,43020.0,1,0,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,3,11,0,55,223,9,1,0,4332,18.80211218836565,Lower-Mid,50-60,0,Champions
4268,1959,Graduation,Married,53154.0,0,1,2014-06-09,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,3,11,0,66,158,8,1,0,4141,13.936126539483217,Mid,60+,0,Champions
10701,1973,Graduation,Married,65308.0,0,0,2013-09-11,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,3,11,0,52,1211,27,0,2,4412,100.25334315503173,Mid,50-60,1,At Risk
3507,1970,Graduation,Single,76467.0,1,0,2012-08-17,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,3,11,1,55,1575,12,1,0,4802,119.79774052478135,Upper-Mid,50-60,3,Lost
2079,1947,2n Cycle,Married,81044.0,0,0,2013-12-27,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,3,11,0,78,1208,21,0,0,4305,102.49059233449476,Upper-Mid,60+,3,Lost
626,1951,Graduation,Married,32871.0,1,1,2013-03-09,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11,0,74,43,4,2,0,4598,3.4157785993910394,Lower-Mid,60+,2,Potential
4426,1975,Graduation,Single,55801.0,1,1,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,3,11,0,50,527,15,2,1,4401,43.737048398091346,Mid,40-50,2,Potential
2591,1959,Graduation,Widowed,76320.0,0,1,2014-06-22,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,3,11,0,66,932,13,1,0,4128,82.46438953488372,Upper-Mid,60+,1,At Risk
10509,1955,Master,Single,36927.0,1,1,2014-06-02,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,70,71,6,2,0,4148,6.251868370298939,Lower-Mid,60+,2,Potential
6382,1953,Graduation,Married,48794.0,1,1,2014-06-26,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,3,11,0,72,54,4,2,0,4124,4.782613967022308,Lower-Mid,60+,0,Champions
6673,1965,Graduation,Single,23478.0,0,0,2013-03-19,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,3,11,0,60,129,6,0,0,4588,10.269670880557978,Low,50-60,0,Champions
7441,1973,Graduation,Divorced,71128.0,1,0,2012-10-06,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,3,11,0,52,1615,24,1,0,4752,124.13273358585859,Mid,50-60,1,At Risk
1071,1976,PhD,Divorced,70179.0,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0,49,1034,23,1,0,4464,84.60315860215054,Mid,40-50,3,Lost
10061,1950,Graduation,Married,59462.0,0,1,2013-01-05,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,3,11,0,75,1088,23,1,0,4661,85.25895730529929,Mid,60+,3,Lost
7187,1969,Master,Married,51381.5,1,1,2013-05-18,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,3,11,0,56,721,18,2,0,4528,58.15928666077739,Mid,50-60,1,At Risk
